span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename	filename_positive	filename_certain
infección extrahospitalaria por sars-cov-2	ENFERMEDAD	1	0.5	1	infección extrahospitalario por sars-cov-2			infección extrahospitalaria por SARS-CoV-2	infeccion extrahospitalaria por sarscov2	32412848_ES	32412848_ES	32412848_ES
infección en los lóbulos inferior y superior	ENFERMEDAD	1	0.5	1	infección en el lóbulo inferior y superior			infección en los lóbulos inferior y superior	infeccion en los lobulos inferior y superior	32161941_ES	32161941_ES	32161941_ES
infección del sistema nervioso central (snc	ENFERMEDAD	1	0.5	1	infección de+el sistema nervioso central ( snc			infección del sistema nervioso central (SNC	infeccion del sistema nervioso central snc	32563170_ES	32563170_ES	32563170_ES
infección de vías respiratorias superiores	ENFERMEDAD	1	0.5	1	infección de vía respiratorio superior	54150009		infección de vías respiratorias superiores	infeccion de vias respiratorias superiores	32364123_ES	32364123_ES	32364123_ES
infección de síndrome respiratorio agudo grave de coronavirus 2	ENFERMEDAD	1	0.5	1	infección de síndrome respiratorio agudo grave de coronavirus 2			infección de síndrome respiratorio agudo grave de coronavirus 2	infeccion de sindrome respiratorio agudo grave de coronavirus 2	32401344_ES	32401344_ES	32401344_ES
infección de sars	ENFERMEDAD	1	0.5	1	infección de sars			infección de SARS	infeccion de sars	32215898_ES	32215898_ES	32215898_ES
infección de las vías respiratorias altas	ENFERMEDAD	1	0.5	1	infección de el vía respiratorio alto	54150009		infección de las vías respiratorias altas	infeccion de las vias respiratorias altas	32427774_ES	32427774_ES	
infección de las partes blandas	ENFERMEDAD	1	0.5	1	infección de el parte blando	95880003		infección de las partes blandas	infeccion de las partes blandas	32292054_ES	32292054_ES	32292054_ES
infección de covid-19	ENFERMEDAD	1	0.5	1	infección de covid-19			infección de COVID-19	infeccion de covid19	32641443_ES	32641443_ES	32641443_ES
infección crónica	ENFERMEDAD	1	0.5	1	infección crónico	42017001		infección crónica	infeccion cronica	32292904_ES	32292904_ES	32292904_ES
infección concurrente por CMV	ENFERMEDAD	1	0.5	1	infección concurrente por CMV			infección concurrente por CMV	infeccion concurrente por CMV	32607564_ES	32607564_ES	32607564_ES
infección asintomática por sars-cov-2	ENFERMEDAD	1	0.5	1	infección asintomático por sars-cov-2			infección asintomática por SARS-CoV-2	infeccion asintomatica por sarscov2	32636116_ES	32636116_ES	32636116_ES
infección aguda(pcr	ENFERMEDAD	1	0.5	1	infección agudo ( pcr			infección aguda(PCR	infeccion agudapcr	32636116_ES		32636116_ES
infección aguda por covid-19	ENFERMEDAD	1	0.5	1	infección agudo por covid-19			infección aguda por COVID-19	infeccion aguda por covid19	32638347A_ES	32638347A_ES	
infecciosas de livedo	ENFERMEDAD	1	0.5	1	infeccioso de livedo			infecciosas de livedo	infecciosas de livedo	32588475_ES	32588475_ES	32588475_ES
infecciones víricas, bacterianas o fúngicas	ENFERMEDAD	1	0.5	1	infección vírico , bacteriano o fúngico			infecciones víricas, bacterianas o fúngicas	infecciones viricas bacterianas o fungicas	32198834_ES		32198834_ES
infecciones urinarias	ENFERMEDAD	1	0.5	1	infección urinario			infecciones urinarias	infecciones urinarias	32360439-B_ES	32360439-B_ES	32360439-B_ES
infecciones por ncov-19	ENFERMEDAD	1	0.5	1	infección por ncov-19			infecciones por nCoV-19	infecciones por ncov19	32196627_ES	32196627_ES	32196627_ES
infecciones por mycoplasma pneumoniae	ENFERMEDAD	1	0.5	1	infección por micoplasma pneumoniae			infecciones por Mycoplasma pneumoniae	infecciones por mycoplasma pneumoniae	32584431_ES	32584431_ES	32584431_ES
infecciones graves	ENFERMEDAD	1	0.5	1	infección grave			infecciones graves	infecciones graves	32636116_ES	32636116_ES	32636116_ES
infecciones endémicas	ENFERMEDAD	1	0.5	1	infección endémico			infecciones endémicas	infecciones endemicas	32414534_ES	32414534_ES	32414534_ES
infecciones del SNC	ENFERMEDAD	1	0.5	1	infección de+el SNC			infecciones del SNC	infecciones del SNC	32563170_ES		32563170_ES
infecciones asociadas a la sonda	ENFERMEDAD	1	0.5	1	infección asociar a el sonda			infecciones asociadas a la sonda	infecciones asociadas a la sonda	32359711_ES	32359711_ES	32359711_ES
infartos hemorrágicos en evolución en los lóbulos occipitoparietales y en los lóbulos izquierdos temporal y frontal	ENFERMEDAD	1	0.5	1	infarto hemorrágico en evolución en el lóbulo occipitoparietal y en el lóbulo izquierdo temporal y frontal			infartos hemorrágicos en evolución en los lóbulos occipitoparietales y en los lóbulos izquierdos temporal y frontal	infartos hemorragicos en evolucion en los lobulos occipitoparietales y en los lobulos izquierdos temporal y frontal	32583150B_ES	32583150B_ES	32583150B_ES
infartos en los lóbulos parietal y occipital	ENFERMEDAD	1	0.5	1	infarto en el lóbulo parietal y occipital			infartos en los lóbulos parietal y occipital	infartos en los lobulos parietal y occipital	32617903A_ES	32617903A_ES	32617903A_ES
infartos de la zona marginal subcortical	ENFERMEDAD	1	0.5	1	infarto de el zona marginal subcortical			infartos de la zona marginal subcortical	infartos de la zona marginal subcortical	32617903B_ES	32617903B_ES	
infartos bilaterales en la arteria cerebral media y en la arteria cerebral posterior	ENFERMEDAD	1	0.5	1	infarto bilateral en el arteria cerebral medio y en el arteria cerebral posterior			infartos bilaterales en la arteria cerebral media y en la arteria cerebral posterior	infartos bilaterales en la arteria cerebral media y en la arteria cerebral posterior	32583150B_ES	32583150B_ES	32583150B_ES
infarto venoso hemorrágico	ENFERMEDAD	1	0.5	1	infarto venoso hemorrágico	74310003		infarto venoso hemorrágico	infarto venoso hemorragico	32554423_ES	32554423_ES	32554423_ES
infarto pulmonar triangular periférico	ENFERMEDAD	1	0.5	1	infarto pulmonar triangular periférico			infarto pulmonar triangular periférico	infarto pulmonar triangular periferico	32402687-B_ES	32402687-B_ES	32402687-B_ES
infarto pulmonar periférico	ENFERMEDAD	1	0.5	1	infarto pulmonar periférico			infarto pulmonar periférico	infarto pulmonar periferico	32402687_ES	32402687_ES	32402687_ES
infarto esplénico	ENFERMEDAD	1	0.5	1	infarto esplénico	22996003		infarto esplénico	infarto esplenico	32586778_ES	32586778_ES	32586778_ES
infarto de miocardio de onda Q	ENFERMEDAD	1	0.5	1	infarto de miocardio de onda Q			infarto de miocardio de onda Q	infarto de miocardio de onda Q	32363351_ES	32363351_ES	32363351_ES
infarto de miocardio	ENFERMEDAD	1	0.5	1	infarto de miocardio	22298006	C0027051	infarto de miocardio	infarto de miocardio	32363351_ES	32363351_ES	32363351_ES
infarto de la arteria cerebral media	ENFERMEDAD	1	0.5	1	infarto de el arteria cerebral medio			infarto de la arteria cerebral media	infarto de la arteria cerebral media	32583150A_ES	32583150A_ES	32583150A_ES
infarto de 305 cc en la ACM	ENFERMEDAD	1	0.5	1	infarto de 305 cc en el ACM			infarto de 305 cc en la ACM	infarto de 305 cc en la ACM	32360439-C_ES	32360439-C_ES	32360439-C_ES
infarto agudo en el lóbulo temporal medial	ENFERMEDAD	1	0.5	1	infarto agudo en el lóbulo temporal medial			infarto agudo en el lóbulo temporal medial	infarto agudo en el lobulo temporal medial	32360439-D_ES	32360439-D_ES	32360439-D_ES
infarto agudo de la zona de la ACM	ENFERMEDAD	1	0.5	1	infarto agudo de el zona de el ACM			infarto agudo de la zona de la ACM	infarto agudo de la zona de la ACM	32360439_ES	32360439_ES	32360439_ES
inestabilidad vertebral	ENFERMEDAD	1	0.5	1	inestabilidad vertebral			inestabilidad vertebral	inestabilidad vertebral	32644205_ES	32644205_ES	32644205_ES
incontinencia urinaria mixta	ENFERMEDAD	1	0.5	1	incontinencia urinario mixto	41840003	C0042024, C0312413	incontinencia urinaria mixta	incontinencia urinaria mixta	32631645_ES	32631645_ES	32631645_ES
idiopática	ENFERMEDAD	1	0.5	1	idiopático			idiopática	idiopatica	32401344_ES	32401344_ES	32401344_ES
ictus isquémico vertebrobasal	ENFERMEDAD	1	0.5	1	ictus isquémico vertebrobasal			ictus isquémico vertebrobasal	ictus isquemico vertebrobasal	32651243_ES	32651243_ES	32651243_ES
ictus isquémico transitorio	ENFERMEDAD	1	0.5	1	ictus isquémico transitorio			ictus isquémico transitorio	ictus isquemico transitorio	32360439-D_ES	32360439-D_ES	32360439-D_ES
ictus isquémico completo de la arteria cerebral	ENFERMEDAD	1	0.5	1	ictus isquémico completo de el arteria cerebral			ictus isquémico completo de la arteria cerebral	ictus isquemico completo de la arteria cerebral	32648092B_ES	32648092B_ES	
ictus cortical	ENFERMEDAD	1	0.5	1	ictus cortical			ictus cortical	ictus cortical	32426200_ES	32426200_ES	32426200_ES
ictus agudo de la ACM	ENFERMEDAD	1	0.5	1	ictus agudo de el ACM			ictus agudo de la ACM	ictus agudo de la ACM	32360439-C_ES	32360439-C_ES	32360439-C_ES
hipoxia progresiva	ENFERMEDAD	1	0.5	1	hipoxia progresivo			hipoxia progresiva	hipoxia progresiva	32554811_ES	32554811_ES	32554811_ES
hipoxemia refractaria	ENFERMEDAD	1	0.5	1	hipoxemia refractario			hipoxemia refractaria	hipoxemia refractaria	3229222_ES	3229222_ES	3229222_ES
hipoxemia progresiva	ENFERMEDAD	1	0.5	1	hipoxemia progresivo			hipoxemia progresiva	hipoxemia progresiva	32611659_ES	32611659_ES	32611659_ES
hipoxemia intervellosa crónica	ENFERMEDAD	1	0.5	1	hipoxemia intervelloso crónico			hipoxemia intervellosa crónica	hipoxemia intervellosa cronica	32637327A_ES	32637327A_ES	32637327A_ES
hipovolemia	ENFERMEDAD	1	0.5	1	hipovolemia	28560003, 816082000	C0546884	hipovolemia	hipovolemia	32399449_ES	32399449_ES	32399449_ES
hipotiroidismo autoinmunitario	ENFERMEDAD	1	0.5	1	hipotiroidismo autoinmunitario	237519003	C0342158	hipotiroidismo autoinmunitario	hipotiroidismo autoinmunitario	32294340_ES	32294340_ES	32294340_ES
hipotensión sintomática	ENFERMEDAD	1	0.5	1	hipotensión sintomático			hipotensión sintomática	hipotension sintomatica	32329981_ES	32329981_ES	32329981_ES
hipotensión ortostática	ENFERMEDAD	1	0.5	1	hipotensión ortostático	271648003		hipotensión ortostática	hipotension ortostatica	32640066_ES	32640066_ES	32640066_ES
hiposmia posvírica	ENFERMEDAD	1	0.5	1	hiposmia posvírico			hiposmia posvírica	hiposmia posvirica	32605712_ES	32605712_ES	32605712_ES
hiposmia	ENFERMEDAD	1	0.5	1	hiposmia			hiposmia	hiposmia	32585767_ES		32585767_ES
hipogeusia	ENFERMEDAD	1	0.5	1	hipogeusia	697990000	C0151934	hipogeusia	hipogeusia	32586958_ES	32586958_ES	32586958_ES
hipocinesia del VI grave	ENFERMEDAD	1	0.5	1	hipocinesia de+el VI grave			hipocinesia del VI grave	hipocinesia del VI grave	32275347_ES	32275347_ES	32275347_ES
hipocinesia de los segmentos inferior e inferolateral del ventrículo	ENFERMEDAD	1	0.5	1	hipocinesia de el segmento inferior y inferolateral de+el ventrículo			hipocinesia de los segmentos inferior e inferolateral del ventrículo	hipocinesia de los segmentos inferior e inferolateral del ventriculo	32593338_ES	32593338_ES	32593338_ES
hipoacusia biauricular	ENFERMEDAD	1	0.5	1	hipoacusia biauricular			hipoacusia biauricular	hipoacusia biauricular	32207255_ES	32207255_ES	32207255_ES
hipertrofia miocárdica	ENFERMEDAD	1	0.5	1	hipertrofia miocárdico			hipertrofia miocárdica	hipertrofia miocardica	32427645_ES		32427645_ES
hipertrofia concéntrica moderada	ENFERMEDAD	1	0.5	1	hipertrofia concéntrico moderar	34344004		hipertrofia concéntrica moderada	hipertrofia concentrica moderada	3229222_ES	3229222_ES	3229222_ES
hipertrofia biventricular	ENFERMEDAD	1	0.5	1	hipertrofia biventricular	266249003	C0340279	hipertrofia biventricular	hipertrofia biventricular	32423738_ES	32423738_ES	32423738_ES
hipertrofia auricular	ENFERMEDAD	1	0.5	1	hipertrofia auricular	195126007	C0340278	hipertrofia auricular	hipertrofia auricular	32329981_ES	32329981_ES	32329981_ES
hipertrigliceridemia	ENFERMEDAD	1	0.5	1	hipertrigliceridemia	302870006	C0020557	hipertrigliceridemia	hipertrigliceridemia	32427161_ES	32427161_ES	32427161_ES
hipertermia aguda	ENFERMEDAD	1	0.5	1	hipertermia agudo			hipertermia aguda	hipertermia aguda	32609542_ES	32609542_ES	32609542_ES
hipertensión sistémica	ENFERMEDAD	1	0.5	1	hipertensión sistémico			hipertensión sistémica	hipertension sistemica	32622823_ES	32622823_ES	32622823_ES
hipertensión pulmonar severa	ENFERMEDAD	1	0.5	1	hipertensión pulmonar severo	70995007		hipertensión pulmonar severa	hipertension pulmonar severa	32631645_ES	32631645_ES	32631645_ES
hipertensión leve	ENFERMEDAD	1	0.5	1	hipertensión leve			hipertensión leve	hipertension leve	32399950_ES	32399950_ES	32399950_ES
hipertensión idiopática	ENFERMEDAD	1	0.5	1	hipertensión idiopático	26174007		hipertensión idiopática	hipertension idiopatica	32402687_ES	32402687_ES	32402687_ES
hipertensión grave	ENFERMEDAD	1	0.5	1	hipertensión grave			hipertensión grave	hipertension grave	32363336_ES	32363336_ES	32363336_ES
hipertensión esencial	ENFERMEDAD	1	0.5	1	hipertensión esencial	26174007		hipertensión esencial	hipertension esencial	32292867_ES	32292867_ES	32292867_ES
hipertensión de grado 2	ENFERMEDAD	1	0.5	1	hipertensión de grado 2			hipertensión de grado 2	hipertension de grado 2	32073161_ES	32073161_ES	32073161_ES
hipertensión arterial sistémica	ENFERMEDAD	1	0.5	1	hipertensión arterial sistémico	38341003		hipertensión arterial sistémica	hipertension arterial sistemica	32267461_ES	32267461_ES	32267461_ES
hiperpotasemia	ENFERMEDAD	1	0.5	1	hiperpotasemia	14140009	C0020461	hiperpotasemia	hiperpotasemia	32635747_ES	32635747_ES	32635747_ES
hiperplasia prostática benigna	ENFERMEDAD	1	0.5	1	hiperplasia prostático benigno	266569009, 61059009		hiperplasia prostática benigna	hiperplasia prostatica benigna	32587121_ES	32587121_ES	32587121_ES
hiperleucocitosis	ENFERMEDAD	1	0.5	1	hiperleucocitosis			hiperleucocitosis	hiperleucocitosis	32351657_ES	32351657_ES	32351657_ES
hiperfibrinogenemia	ENFERMEDAD	1	0.5	1	hiperfibrinogenemia	439000005, 123791008	C0919890, C3853499	hiperfibrinogenemia	hiperfibrinogenemia	32353183_ES	32353183_ES	32353183_ES
hipereosinofilia	ENFERMEDAD	1	0.5	1	hipereosinofilia			hipereosinofilia	hipereosinofilia	32622819B_ES	32622819B_ES	32622819B_ES
hiperdensidad espontánea en las venas cerebrales profundas y en la vena cerebral magna	ENFERMEDAD	1	0.5	1	hiperdensidad espontáneo en el vena cerebral profundo y en el vena cerebral magno			hiperdensidad espontánea en las venas cerebrales profundas y en la vena cerebral magna	hiperdensidad espontanea en las venas cerebrales profundas y en la vena cerebral magna	32554423_ES	32554423_ES	32554423_ES
hipercolesterolemia	ENFERMEDAD	1	0.5	1	hipercolesterolemia	13644009	C0020443	hipercolesterolemia	hipercolesterolemia	32653210_ES	32653210_ES	32653210_ES
hidrosadenitis plantar idiopática	ENFERMEDAD	1	0.5	1	hidrosadenitis plantar idiopático			hidrosadenitis plantar idiopática	hidrosadenitis plantar idiopatica	32294264_ES	32294264_ES	32294264_ES
hidronefrosis	ENFERMEDAD	1	0.5	1	hidronefrosis	43064006	C0020295	hidronefrosis	hidronefrosis	32318729_ES	32318729_ES	32318729_ES
herpes zóster	ENFERMEDAD	1	0.5	1	herpes zóster	4740000		herpes zóster	herpes zoster	32602610_ES	32602610_ES	32602610_ES
hernia inguinal	ENFERMEDAD	1	0.5	1	hernia inguinal	44297005, 396232000	C0019294, C0019294, C0401063	hernia inguinal	hernia inguinal	32612435_ES	32612435_ES	32612435_ES
hepatitis vírica	ENFERMEDAD	1	0.5	1	hepatitis vírico	3738000		hepatitis vírica	hepatitis virica	32635747_ES	32635747_ES	32635747_ES
hepatitis a-b-c, treponema pallidum y VIH	ENFERMEDAD	1	0.5	1	hepatitis a-b-c , treponema pallidum y VIH			hepatitis A-B-C, Treponema pallidum y VIH	hepatitis abc treponema pallidum y VIH	32584431_ES	32584431_ES	32584431_ES
hepatitis C y parvovirus B19	ENFERMEDAD	1	0.5	1	hepatitis C y parvovirus B19			hepatitis C y parvovirus B19	hepatitis C y parvovirus B19	32352487_ES	32352487_ES	32352487_ES
hemorragias subdurales y subaracnoideas	ENFERMEDAD	1	0.5	1	hemorragia subdural y subaracnoideo			hemorragias subdurales y subaracnoideas	hemorragias subdurales y subaracnoideas	32399450_ES	32399450_ES	32399450_ES
hemorragias	ENFERMEDAD	1	0.5	1	hemorragia	131148009, 50960005	C0019080, C0019080	hemorragias	hemorragias	32401344_ES		32401344_ES
hemorragia vaginal	ENFERMEDAD	1	0.5	1	hemorragia vaginal	75191004	C2979982	hemorragia vaginal	hemorragia vaginal	32161941_ES	32161941_ES	32161941_ES
hemorragia subaracnoidea contralateral difusa	ENFERMEDAD	1	0.5	1	hemorragia subaracnoideo contralateral difuso			hemorragia subaracnoidea contralateral difusa	hemorragia subaracnoidea contralateral difusa	32583150A_ES	32583150A_ES	32583150A_ES
hemorragia parenquimatosa	ENFERMEDAD	1	0.5	1	hemorragia parenquimatoso			hemorragia parenquimatosa	hemorragia parenquimatosa	32554423_ES	32554423_ES	32554423_ES
hemorragia gastrointestinal	ENFERMEDAD	1	0.5	1	hemorragia gastrointestinal	74474003	C0017181	hemorragia gastrointestinal	hemorragia gastrointestinal	32292915_ES	32292915_ES	32292915_ES
hemorragia en el segmento apicoposterior del lóbulo superior	ENFERMEDAD	1	0.5	1	hemorragia en el segmento apicoposterior de+el lóbulo superior			hemorragia en el segmento apicoposterior del lóbulo superior	hemorragia en el segmento apicoposterior del lobulo superior	32174057_ES	32174057_ES	32174057_ES
hemorragia cutánea y muscular espontánea grave	ENFERMEDAD	1	0.5	1	hemorragia cutáneo y muscular espontáneo grave			hemorragia cutánea y muscular espontánea grave	hemorragia cutanea y muscular espontanea grave	32401344_ES	32401344_ES	32401344_ES
hemorragia alveolar	ENFERMEDAD	1	0.5	1	hemorragia alveolar			hemorragia alveolar	hemorragia alveolar	32622819B_ES	32622819B_ES	32622819B_ES
hemorragia aguda	ENFERMEDAD	1	0.5	1	hemorragia agudo	8573003	C0333276	hemorragia aguda	hemorragia aguda	32648092B_ES		32648092B_ES
hemoptisis masiva	ENFERMEDAD	1	0.5	1	hemoptisis masivo			hemoptisis masiva	hemoptisis masiva	32622819B_ES	32622819B_ES	32622819B_ES
hemofilia A adquirida	ENFERMEDAD	1	0.5	1	hemofilia A adquirir			hemofilia A adquirida	hemofilia A adquirida	32401344_ES	32401344_ES	32401344_ES
